1934
336;94028009
337;93904928
338;93782848
339;93661768
340;93541688
341;93422608
342;93304528
343;93187449
344;93071370
345;92956291
346;92842212
347;92729134
348;92617056
349;92505979
350;92395903
351;92286827
352;92178753
353;92071679
354;91965605
355;91860533
356;91756462
357;91653392
358;91551322
359;91450252
360;91350182
361;91251114
362;91153048
363;91055982
364;90959916
365;90864850
366;90770785
367;90677722
368;90585660
369;90494599
370;90404538
371;90315479
372;90227421
373;90140364
374;90054309
375;89969254
376;89885199
377;89802147
378;89720095
379;89639043
380;89558991
381;89479939
382;89401887
383;89324835
384;89248785
385;89173735
386;89099687
387;89026639
388;88954591
389;88883543
390;88813496
391;88744449
392;88676403
393;88609358
394;88543313
395;88478269
396;88414227
397;88351189
398;88289153
399;88228118
400;88168085
401;88109052
402;88051019
403;87993987
404;87937955
405;87882923
406;87828892
407;87775861
408;87723830
409;87672799
410;87622768
411;87573738
412;87525708
413;87478678
414;87432650
415;87387623
416;87343596
417;87300569
418;87258544
419;87217519
420;87177494
421;87138470
422;87100446
423;87063423
424;87027402
425;86992381
426;86958360
427;86925339
428;86893319
429;86862300
430;86832281
431;86803262
432;86775245
433;86748229
434;86722214
435;86697199
436;86673184
437;86650170
438;86628158
439;86607147
440;86587138
441;86568129
442;86550120
443;86533113
444;86517107
445;86502101
446;86488095
447;86475090
448;86463085
449;86452080
450;86442077
451;86433074
452;86425072
453;86418072
454;86412073
455;86407074
456;86403075
457;86400076
458;86398078
459;86397080
460;86397082
461;86398084
462;86400087
463;86403090
464;86407095
465;86412101
466;86418108
467;86425115
468;86433123
469;86442132
470;86452142
471;86463154
472;86475166
473;86488181
474;86502198
475;86517215
476;86533234
477;86550255
478;86568276
479;86587297
480;86607318
481;86628340
482;86650362
483;86673384
484;86697408
485;86722434
486;86748460
487;86775486
488;86803513
489;86832540
490;86862568
491;86893597
492;86925628
493;86958659
494;86992692
495;87027726
496;87063760
497;87100795
498;87138830
499;87177867
500;87217904
501;87258941
502;87300978
503;87344017
504;87388056
505;87433096
506;87479137
507;87526178
508;87574220
509;87623262
510;87673304
511;87724347
512;87776391
513;87829435
514;87883479
515;87938525
516;87994572
517;88051621
518;88109671
519;88168722
520;88228774
521;88289826
522;88351878
523;88414931
524;88478984
525;88544037
526;88610090
527;88677143
528;88745196
529;88814249
530;88884302
531;88955356
532;89027411
533;89100466
534;89174522
535;89249579
536;89325637
537;89402696
538;89480756
539;89559817
540;89639879
541;89720942
542;89803005
543;89886068
544;89970132
545;90055197
546;90141262
547;90228328
548;90316395
549;90405463
550;90495532
551;90586601
552;90678671
553;90771742
554;90865814
555;90960886
556;91056960
557;91154034
558;91252108
559;91351182
560;91451256
561;91552330
562;91654404
563;91757478
564;91861552
565;91966628
566;92072704
567;92179780
568;92287857
569;92396934
570;92507013
571;92618092
572;92730171
573;92843251
574;92957332
575;93072413
576;93188494
577;93305577
578;93423660
579;93542743
580;93662828
581;93783913
582;93905998
583;94029083
584;94153170
585;94278257
586;94404346
587;94531436
588;94659526
589;94788616
590;94918706
591;95049798
592;95181890
593;95314982
594;95449074
595;95584166
596;95720259
597;95857354
598;95995449
599;96134544
600;96274640
601;96415736
602;96557834
603;96700932
604;96845031
605;96990130
606;97136229
607;97283328
608;97431428
609;97580530
610;97730632
611;97881734
612;98033837
613;98186940
614;98341044
615;98496148
616;98652253
617;98809358
618;98967464
619;99126570
620;99286677
621;99447786
622;99609895
623;99773004
624;99937114
625;100102225
626;100268336
627;100435448
628;100603560
629;100772672
630;100942785
631;101113898
632;101286011
633;101459124
634;101633237
635;101808351
636;101984467
637;102161584
638;102339703
639;102518823
640;102698943
641;102880063
642;103062183
643;103245303
644;103429423
645;103614544
646;103800666
647;103987788
648;104175910
649;104365032
650;104555155
651;104746279
652;104938403
653;105131527
654;105325651
655;105520776
656;105716902
657;105914029
658;106112156
659;106311283
660;106511410
661;106712537
662;106914665
663;107117793
664;107321922
665;107527051
666;107733180
667;107940309
668;108148438
669;108357567
670;108567697
671;108778828
672;108990960
673;109204095
674;109418230
675;109633366
676;109849502
677;110066638
678;110284776
679;110503914
680;110724052
681;110945190
682;111167329
683;111390468
684;111614607
685;111839747
686;112065888
687;112293030
688;112521172
689;112750315
690;112980458
691;113211601
692;113443745
693;113676890
694;113911036
695;114146183
696;114382331
697;114619479
698;114857627
699;115096776
700;115336925
701;115578075
702;115820225
703;116063376
704;116307530
705;116552684
706;116798838
707;117045992
708;117294146
709;117543300
710;117793457
711;118044614
712;118296773
713;118549933
714;118804093
715;119059253
716;119315413
717;119572573
718;119830735
719;120089897
720;120350060
721;120611223
722;120873387
723;121136554
724;121400723
725;121665893
726;121932063
727;122199233
728;122467404
729;122736577
730;123006750
731;123277924
732;123550098
733;123823272
734;124097446
735;124372622
736;124648798
737;124925975
738;125204152
739;125483329
740;125763506
741;126044684
742;126326863
743;126610042
744;126894221
745;127179400
746;127465580
747;127752760
748;128040941
749;128330123
750;128620305
751;128911489
752;129203673
753;129496857
754;129791041
755;130086225
756;130382410
757;130679595
758;130977781
759;131276969
760;131577157
761;131878346
762;132180535
763;132483724
764;132787914
765;133093104
766;133399294
767;133706484
768;134014674
769;134323864
770;134634055
771;134945248
772;135257441
773;135570634
774;135884827
775;136200020
776;136516213
777;136833406
778;137151599
779;137470792
780;137790987
781;138112183
782;138434379
783;138757575
784;139081772
785;139406970
786;139733168
787;140060366
788;140388564
789;140717763
790;141047963
791;141379164
792;141711366
793;142044569
794;142378773
795;142713978
796;143050183
797;143387388
798;143725594
799;144064802
800;144405010
801;144746218
802;145088426
803;145431634
804;145775843
805;146121053
806;146467263
807;146814473
808;147162683
809;147511894
810;147862105
811;148213316
812;148565527
813;148918738
814;149272949
815;149628160
816;149984373
817;150341587
818;150699801
819;151059015
820;151419229
821;151780443
822;152142658
823;152505873
824;152870090
825;153235307
826;153601524
827;153968741
828;154336958
829;154706175
830;155076392
831;155447609
832;155819826
833;156193043
834;156567260
835;156942477
836;157318695
837;157695913
838;158074131
839;158453350
840;158833569
841;159214788
842;159597007
843;159980228
844;160364449
845;160749672
846;161135895
847;161523119
848;161911343
849;162300567
850;162690793
851;163082019
852;163474247
853;163867475
854;164261703
855;164656931
856;165053159
857;165450387
858;165848615
859;166247843
860;166648071
861;167049299
862;167451527
863;167854756
864;168258985
865;168664214
866;169070444
867;169477674
868;169885905
869;170295136
870;170705367
871;171116598
872;171528829
873;171942060
874;172356291
875;172771522
876;173187754
877;173604986
878;174023218
879;174442450
880;174862683
881;175283916
882;175706150
883;176129384
884;176553618
885;176978852
886;177405087
887;177832323
888;178260559
889;178689795
890;179120031
891;179551268
892;179983505
893;180416742
894;180850979
895;181286216
896;181722453
897;182159690
898;182597927
899;183037164
900;183477401
901;183918639
902;184360877
903;184804116
904;185248355
905;185693594
906;186139833
907;186587073
908;187035313
909;187484553
910;187934793
911;188386033
912;188838273
913;189291513
914;189745753
915;190200994
916;190657235
917;191114477
918;191572720
919;192031963
920;192492206
921;192953450
922;193415695
923;193878942
924;194343190
925;194808438
926;195274686
927;195741934
928;196210182
929;196679430
930;197149679
931;197620929
932;198093179
933;198566429
934;199040679
935;199515930
936;199992181
937;200469432
938;200947683
939;201426935
940;201907187
941;202388439
942;202870692
943;203353946
944;203838200
945;204323455
946;204809711
947;205296967
948;205785224
949;206274481
950;206764739
951;207255997
952;207748256
953;208241515
954;208735774
955;209231033
956;209727293
957;210224553
958;210722813
959;211222074
960;211722335
961;212223596
962;212725857
963;213229118
964;213733380
965;214238642
966;214744904
967;215252166
968;215760428
969;216269690
970;216779952
971;217291214
972;217803477
973;218316740
974;218831004
975;219346268
976;219862532
977;220379797
978;220898062
979;221417329
980;221937596
981;222458864
982;222981132
983;223504400
984;224028668
985;224553937
986;225080208
987;225607479
988;226135750
989;226665021
990;227195294
991;227726567
992;228258840
993;228792113
994;229326387
995;229861661
996;230397935
997;230935209
998;231473483
999;232012757
1000;232553031
1001;233094305
1002;233636581
1003;234179858
1004;234724135
1005;235269412
1006;235815690
1007;236362968
1008;236911246
1009;237460525
1010;238010804
1011;238562083
1012;239114363
1013;239667643
1014;240221924
1015;240777205
1016;241333487
1017;241890769
1018;242449053
1019;243008337
1020;243568621
1021;244129906
1022;244692192
1023;245255478
1024;245819765
1025;246385053
1026;246951341
1027;247518630
1028;248086919
1029;248656210
1030;249226501
1031;249797792
1032;250370083
1033;250943374
1034;251517666
1035;252092958
1036;252669250
1037;253246542
1038;253824834
1039;254404126
1040;254984422
1041;255565719
1042;256148016
1043;256731313
1044;257315610
1045;257900907
1046;258487204
1047;259074501
1048;259662799
1049;260252097
1050;260842396
1051;261433695
1052;262025994
1053;262619293
1054;263213593
1055;263808894
1056;264405195
1057;265002496
1058;265600797
1059;266200101
1060;266800405
1061;267401709
1062;268004014
1063;268607319
1064;269211624
1065;269816929
1066;270423234
1067;271030539
1068;271638844
1069;272248149
1070;272858454
1071;273469759
1072;274082065
1073;274695371
1074;275309678
1075;275924985
1076;276541292
1077;277158600
1078;277776908
1079;278396217
1080;279016527
1081;279637839
1082;280260151
1083;280883463
1084;281507775
1085;282133087
1086;282759399
1087;283386711
1088;284015023
1089;284644335
1090;285274647
1091;285905959
1092;286538272
1093;287171586
1094;287805901
1095;288441216
1096;289077532
1097;289714848
1098;290353165
1099;290992482
1100;291632800
1101;292274118
1102;292916437
1103;293559758
1104;294204079
1105;294849401
1106;295495723
1107;296143046
1108;296791370
1109;297440694
1110;298091018
1111;298742342
1112;299394666
1113;300047990
1114;300702314
1115;301357638
1116;302013962
1117;302671287
1118;303329612
1119;303988937
1120;304649262
1121;305310587
1122;305972912
1123;306636237
1124;307300563
1125;307965889
1126;308632216
1127;309299543
1128;309967871
1129;310637199
1130;311307527
1131;311978855
1132;312651183
1133;313324511
1134;313998839
1135;314674167
1136;315350495
1137;316027823
1138;316706151
1139;317385479
1140;318065807
1141;318747135
1142;319429463
1143;320112792
1144;320797121
1145;321482450
1146;322168779
1147;322856108
1148;323544437
1149;324233767
1150;324924097
1151;325615427
1152;326307758
1153;327001090
1154;327695422
1155;328390754
1156;329087086
1157;329784418
1158;330482750
1159;331182082
1160;331882414
1161;332583746
1162;333286079
1163;333989413
1164;334693748
1165;335399083
1166;336105418
1167;336812753
1168;337521088
1169;338230423
1170;338940758
1171;339652093
1172;340364428
1173;341077763
1174;341792099
1175;342507435
1176;343223771
1177;343941107
1178;344659443
1179;345378779
1180;346099115
1181;346820451
1182;347542787
1183;348266123
1184;348990459
1185;349715795
1186;350442131
1187;351169467
1188;351897803
1189;352627139
1190;353357475
1191;354088811
1192;354821148
1193;355554485
1194;356288822
1195;357024160
1196;357760498
1197;358497838
1198;359236178
1199;359975518
1200;360715858
1201;361457198
1202;362199538
1203;362942879
1204;363687221
1205;364432563
1206;365178905
1207;365926248
1208;366674591
1209;367423934
1210;368174278
1211;368925623
1212;369677968
1213;370431313
1214;371185658
1215;371941003
1216;372697349
1217;373454695
1218;374213041
1219;374972387
1220;375732734
1221;376494081
1222;377256428
1223;378019775
1224;378784123
1225;379549471
1226;380315819
1227;381083167
1228;381851515
1229;382620864
1230;383391213
1231;384162562
1232;384934911
1233;385708260
1234;386482609
1235;387257958
1236;388034307
1237;388811656
1238;389590005
1239;390369354
1240;391149704
1241;391931054
1242;392713404
1243;393496754
1244;394281104
1245;395066454
1246;395852804
1247;396640154
1248;397428504
1249;398217855
1250;399008206
1251;399799558
1252;400591911
1253;401385264
1254;402179618
1255;402974972
1256;403771326
1257;404568680
1258;405367034
1259;406166388
1260;406966742
1261;407768097
1262;408570453
1263;409373810
1264;410178167
1265;410983525
1266;411789883
1267;412597241
1268;413405599
1269;414214957
1270;415025315
1271;415836674
1272;416649033
1273;417462392
1274;418276751
1275;419092110
1276;419908469
1277;420725828
1278;421544187
1279;422363546
1280;423183905
1281;424005264
1282;424827623
1283;425650983
1284;426475344
1285;427300705
1286;428127066
1287;428954427
1288;429782788
1289;430612149
1290;431442510
1291;432273872
1292;433106234
1293;433939596
1294;434773958
1295;435609320
1296;436445682
1297;437283045
1298;438121408
1299;438960771
1300;439801136
1301;440642501
1302;441484866
1303;442328231
1304;443172596
1305;444017961
1306;444864326
1307;445711692
1308;446560058
1309;447409424
1310;448259790
1311;449111156
1312;449963522
1313;450816888
1314;451671255
1315;452526622
1316;453382989
1317;454240356
1318;455098723
1319;455958090
1320;456818457
1321;457679825
1322;458542193
1323;459405561
1324;460269929
1325;461135297
1326;462001665
1327;462869033
1328;463737401
1329;464606769
1330;465477137
1331;466348507
1332;467220877
1333;468094247
1334;468968617
1335;469843987
1336;470720357
1337;471597727
1338;472476097
1339;473355467
1340;474235837
1341;475117208
1342;475999579
1343;476882950
1344;477767321
1345;478652692
1346;479539063
1347;480426434
1348;481314805
1349;482204176
1350;483094549
1351;483985922
1352;484878295
1353;485771668
1354;486666041
1355;487561414
1356;488457787
1357;489355160
1358;490253533
1359;491152906
1360;492053279
1361;492954652
1362;493857025
1363;494760398
1364;495664771
1365;496570144
1366;497476518
1367;498383892
1368;499292266
1369;500201640
1370;501112014
1371;502023388
1372;502935762
1373;503849137
1374;504763512
1375;505678887
1376;506595262
1377;507512637
1378;508431012
1379;509350387
1380;510270762
1381;511192138
1382;512114515
1383;513037892
1384;513962269
1385;514887647
1386;515814025
1387;516741403
1388;517669781
1389;518599159
1390;519529537
1391;520460915
1392;521393293
1393;522326671
1394;523261049
1395;524196427
1396;525132805
1397;526070183
1398;527008561
1399;527947939
1400;528888317
1401;529829695
1402;530772074
1403;531715453
1404;532659832
1405;533605211
1406;534551590
1407;535498969
1408;536447349
1409;537396729
1410;538347109
1411;539298489
1412;540250870
1413;541204252
1414;542158635
1415;543114018
1416;544070401
1417;545027784
1418;545986167
1419;546945550
1420;547905933
1421;548867316
1422;549829699
1423;550793082
1424;551757465
1425;552722849
1426;553689234
1427;554656619
1428;555625005
1429;556594391
1430;557564777
1431;558536163
1432;559508549
1433;560481935
1434;561456321
1435;562431707
1436;563408093
1437;564385479
1438;565363865
1439;566343251
1440;567323637
1441;568305023
1442;569287409
1443;570270795
1444;571255181
1445;572240567
1446;573226953
1447;574214339
1448;575202725
1449;576192111
1450;577182497
1451;578173883
1452;579166270
1453;580159657
1454;581154045
1455;582149433
1456;583145821
1457;584143209
1458;585141597
1459;586140985
1460;587141374
1461;588142763
1462;589145152
1463;590148541
1464;591152930
1465;592158319
1466;593164709
1467;594172099
1468;595180489
1469;596189879
1470;597200269
1471;598211659
1472;599224051
1473;600237443
1474;601251836
1475;602267229
1476;603283623
1477;604301017
1478;605319411
1479;606338805
1480;607359199
1481;608380593
1482;609402987
1483;610426381
1484;611450775
1485;612476169
1486;613502563
1487;614529957
1488;615558351
1489;616587745
1490;617618139
1491;618649533
1492;619681927
1493;620715321
1494;621749715
1495;622785109
1496;623821503
1497;624858897
1498;625897291
1499;626936685
1500;627977079
1501;629018473
1502;630060868
1503;631104263
1504;632148658
1505;633194053
1506;634240448
1507;635287843
1508;636336238
1509;637385633
1510;638436028
1511;639487423
1512;640539818
1513;641593213
1514;642647608
1515;643703003
1516;644759398
1517;645816793
1518;646875188
1519;647934583
1520;648994978
1521;650056373
1522;651118768
1523;652182164
1524;653246560
1525;654311956
1526;655378352
1527;656445748
1528;657514144
1529;658583540
1530;659653936
1531;660725332
1532;661797728
1533;662871124
1534;663945520
1535;665020916
1536;666097312
1537;667174708
1538;668253104
1539;669332500
1540;670412896
1541;671494292
1542;672576688
1543;673660084
1544;674744480
1545;675829876
1546;676916272
1547;678003668
1548;679092064
1549;680181461
1550;681271858
1551;682363255
1552;683455652
1553;684549049
1554;685643446
1555;686738843
1556;687835240
1557;688932637
1558;690031034
1559;691130431
1560;692230828
1561;693332225
1562;694434622
1563;695538019
1564;696642416
1565;697747813
1566;698854210
1567;699961607
1568;701070004
1569;702179401
1570;703289798
1571;704401195
1572;705513592
1573;706626990
1574;707741388
1575;708856786
1576;709973184
1577;711090582
1578;712208980
1579;713328378
1580;714448777
1581;715570176
1582;716692575
1583;717815974
1584;718940373
1585;720065772
1586;721192171
1587;722319570
1588;723447969
1589;724577368
1590;725707767
1591;726839166
1592;727971565
1593;729104964
1594;730239363
1595;731374762
1596;732511161
1597;733648560
1598;734786959
1599;735926358
1600;737066757
1601;738208156
1602;739350555
1603;740493954
1604;741638353
1605;742783752
1606;743930151
1607;745077550
1608;746225949
1609;747375348
1610;748525747
1611;749677146
1612;750829545
1613;751982944
1614;753137343
1615;754292742
1616;755449141
1617;756606541
1618;757764941
1619;758924341
1620;760084741
1621;761246141
1622;762408541
1623;763571941
1624;764736341
1625;765901741
1626;767068141
1627;768235541
1628;769403941
1629;770573341
1630;771743741
1631;772915141
1632;774087541
1633;775260941
1634;776435341
1635;777610741
1636;778787141
1637;779964541
1638;781142941
1639;782322341
1640;783502741
1641;784684141
1642;785866541
1643;787049941
1644;788234341
1645;789419741
1646;790606141
1647;791793541
1648;792981941
1649;794171342
1650;795361743
1651;796553144
1652;797745545
1653;798938946
1654;800133347
1655;801328748
1656;802525149
1657;803722550
1658;804920951
1659;806120352
1660;807320753
1661;808522154
1662;809724555
1663;810927956
1664;812132357
1665;813337758
1666;814544159
1667;815751560
1668;816959962
1669;818169364
1670;819379766
1671;820591168
1672;821803570
1673;823016972
1674;824231375
1675;825446778
1676;826663181
1677;827880584
1678;829098987
1679;830318390
1680;831538793
1681;832760196
1682;833982599
1683;835206002
1684;836430405
1685;837655808
1686;838882211
1687;840109614
1688;841338017
1689;842567420
1690;843797823
1691;845029226
1692;846261629
1693;847495032
1694;848729435
1695;849964838
1696;851201241
1697;852438644
1698;853677047
1699;854916450
1700;856156854
1701;857398258
1702;858640662
1703;859884066
1704;861128470
1705;862373875
1706;863620280
1707;864867685
1708;866116090
1709;867365495
1710;868615900
1711;869867305
1712;871119710
1713;872373115
1714;873627520
1715;874882925
1716;876139330
1717;877396735
1718;878655140
1719;879914545
1720;881174950
1721;882436355
1722;883698760
1723;884962165
1724;886226570
1725;887491975
1726;888758380
1727;890025785
1728;891294190
1729;892563595
1730;893834000
1731;895105405
1732;896377810
1733;897651215
1734;898925620
1735;900201025
1736;901477431
1737;902754837
1738;904033243
1739;905312649
1740;906593055
1741;907874461
1742;909156867
1743;910440273
1744;911724679
1745;913010085
1746;914296491
1747;915583897
1748;916872303
1749;918161709
1750;919452115
1751;920743521
1752;922035927
1753;923329333
1754;924623739
1755;925919145
1756;927215551
1757;928512957
1758;929811363
1759;931110769
1760;932411175
1761;933712581
1762;935014987
1763;936318393
1764;937622800
1765;938928207
1766;940234614
1767;941542021
1768;942850428
1769;944159835
1770;945470242
1771;946781649
1772;948094056
1773;949407463
1774;950721870
1775;952037277
1776;953353684
1777;954671091
1778;955989498
1779;957308905
1780;958629312
1781;959950719
1782;961273126
1783;962596533
1784;963920940
1785;965246347
1786;966572754
1787;967900161
1788;969228568
1789;970557975
1790;971888382
1791;973219789
1792;974552196
1793;975885603
1794;977220010
1795;978555417
1796;979891824
1797;981229231
1798;982567638
1799;983907045
1800;985247452
1801;986588859
1802;987931266
1803;989274673
1804;990619080
1805;991964488
1806;993310896
1807;994658304
1808;996006712
1809;997356120
1810;998706528
1811;1000057936
1812;1001410344
1813;1002763752
1814;1004118160
1815;1005473568
1816;1006829976
1817;1008187384
1818;1009545792
1819;1010905200
1820;1012265608
1821;1013627016
1822;1014989424
1823;1016352832
1824;1017717240
1825;1019082648
1826;1020449056
1827;1021816464
1828;1023184872
1829;1024554280
1830;1025924688
1831;1027296096
1832;1028668504
1833;1030041912
1834;1031416320
1835;1032791728
1836;1034168136
1837;1035545545
1838;1036923954
1839;1038303363
1840;1039683772
1841;1041065181
1842;1042447590
1843;1043830999
1844;1045215408
1845;1046600817
1846;1047987226
1847;1049374635
1848;1050763044
1849;1052152453
1850;1053542862
1851;1054934271
1852;1056326680
1853;1057720089
1854;1059114498
1855;1060509907
1856;1061906316
1857;1063303725
1858;1064702134
1859;1066101543
1860;1067501952
1861;1068903361
1862;1070305770
1863;1071709179
1864;1073113588
1865;1074518997
1866;1075925406
1867;1077332815
1868;1078741224
1869;1080150633
1870;1081561042
1871;1082972451
1872;1084384860
1873;1085798269
1874;1087212678
1875;1088628087
1876;1090044496
1877;1091461905
1878;1092880314
1879;1094299723
1880;1095720132
1881;1097141541
1882;1098563951
1883;1099987361
1884;1101411771
1885;1102837181
1886;1104263591
1887;1105691001
1888;1107119411
1889;1108548821
1890;1109979231
1891;1111410641
1892;1112843051
1893;1114276461
1894;1115710871
1895;1117146281
1896;1118582691
1897;1120020101
1898;1121458511
1899;1122897921
1900;1124338331
1901;1125779741
1902;1127222151
1903;1128665561
1904;1130109971
1905;1131555381
1906;1133001791
1907;1134449201
1908;1135897611
1909;1137347021
1910;1138797431
1911;1140248841
1912;1141701251
1913;1143154661
1914;1144609071
1915;1146064481
1916;1147520891
1917;1148978301
1918;1150436711
1919;1151896121
1920;1153356531
1921;1154817941
1922;1156280351
1923;1157743761
1924;1159208171
1925;1160673581
1926;1162139991
1927;1163607401
1928;1165075811
1929;1166545221
1930;1168015631
1931;1169487041
1932;1170959451
1933;1172432861
1934;1173907271
86397080
